amount_digits,amount_words,bank,company_name,date_created,date_due,drawer_name,payer_name_address,place_created,rib,barcode_validates_traite,barcode_matches_traite,signature_detected,traite_num,fraud_label
6068.884,six mille soixante-huit dinars zéro huit huit quatre,Lejeune et Fils,Jacquot,12/08/2024,29/01/2025,Christine Couturier,"72, rue Caroline Joseph 61696 Joubertnec",Da Silvaboeuf,17082875594178337131,True,True,True,986561007090,0
4838.605,quatre mille huit cent trente-huit dinars zéro six zéro cinq,Brun,Lecoq S.A.,03/04/2025,11/04/2025,Amélie Thibault du Chrétien,"1, chemin Louis 65864 Pascal-sur-Mer",Bessonnec,44338042825048085616,True,True,True,848097398654,0
9260.659,neuf mille deux cent soixante dinars zéro six cinq neuf,Collet S.A.R.L.,Barre Laurent S.A.R.L.,10/02/2025,18/05/2025,Bertrand Chauveau,"85, boulevard Guillet 44587 Sainte Michelledan",Mercier,59560874299462683574,True,True,True,48534264683,0
8291.11,huit mille deux cent quatre-vingt-onze dinars zéro un un,Labbé S.A.,Le Goff et Fils,02/04/2025,13/04/2025,Raymond Roger-Courtois,"467, rue Julien Riou 84542 Leroy-sur-Mer",Allainnec,39752023420139643458,True,True,True,5965004278,0
2352.325,deux mille trois cent cinquante-deux dinars zéro trois deux cinq,Verdier SA,Lopes Chrétien et Fils,20/02/2025,12/03/2025,Éléonore Poulain-Germain,"5, avenue de Evrard 81420 Chevallier-sur-Bourdon",CosteBourg,76455498845016547841,True,True,True,388041381596,0
6001.905,six mille un dinars zéro neuf zéro cinq,Maillet S.A.,Maillet Munoz SARL,16/04/2025,08/05/2025,Célina Dupuis,chemin Lemonnier 19623 Humbert-les-Bains,Jacob-sur-Briand,48527558721978189819,True,True,True,533373750765,0
4445.986,quatre mille quatre cent quarante-cinq dinars zéro neuf huit six,Joly,Berthelot Brun S.A.R.L.,24/01/2025,08/05/2025,Hugues Lebreton,"8, rue Jacob 71617 Lejeunedan",Lacombedan,93511473945361166362,True,True,True,182487574878,0
5899.888,cinq mille huit cent quatre-vingt-dix-neuf dinars zéro huit huit huit,David,Samson S.A.,24/06/2024,29/01/2025,Frédéric-René Hervé,"978, boulevard Noël 34893 PoulainVille",Morvan-sur-Mer,58552530125320987520,True,True,True,468107522363,0
1634.451,mille six cent trente-quatre dinars zéro quatre cinq un,Lévêque,Léger David S.A.R.L.,01/07/2024,12/04/2025,Matthieu Lemaire,"759, boulevard Joly 97636 Lopez",Marty-sur-Rossi,70854433748157977906,True,True,True,654042279961,0
2901.267,deux mille neuf cent un dinars zéro deux six sept,Charpentier,Fischer,18/12/2024,19/01/2025,Juliette-Brigitte Dufour,rue Martine Payet 31249 Hoarau,Camus-les-Bains,70180403734702311065,True,True,True,693969758420,0
9525.432,neuf mille cinq cent vingt-cinq dinars zéro quatre trois deux,Sanchez,Mallet,04/09/2024,05/05/2025,Luc Buisson,"87, boulevard Adrien Becker 93195 Bousquetboeuf",Sainte Martinnec,37398313563469220208,True,True,True,235470927652,0
5268.149,cinq mille deux cent soixante-huit dinars zéro un quatre neuf,Lévy,Jacquet,01/12/2024,22/01/2025,Christelle-Véronique Le Goff,avenue Durand 16978 Besnard,Martinnec,89123760002993242056,True,True,True,999389892260,0
8656.033,huit mille six cent cinquante-six dinars zéro zéro trois trois,Morin,Leroux,13/07/2024,22/03/2025,Jeannine Perez,"70, chemin de Pages 89873 Gilbert",Saint Adrien-sur-Mer,00496501775665828467,True,True,True,83652247871,0
6363.47,six mille trois cent soixante-trois dinars zéro quatre sept,Petit et Fils,Paul Bazin S.A.R.L.,13/07/2024,28/02/2025,Célina Briand,"4, rue Nath Henry 14420 Ribeiro",Weber,14587859188370080332,True,True,True,896675185035,0
4751.278,quatre mille sept cent cinquante et un dinars zéro deux sept huit,Bourdon et Fils,Muller Laporte S.A.S.,11/03/2025,23/03/2025,Matthieu Marty,"86, rue Roussel 18870 Sainte Adèlenec",Joly,60630625168984067874,True,True,True,301711945117,0
8482.019,huit mille quatre cent quatre-vingt-deux dinars zéro zéro un neuf,Merle,Lenoir Brunel S.A.S.,28/01/2025,13/02/2025,Vincent Hernandez,"783, rue Sabine Dupuis 63495 Saint ColetteBourg",Richardboeuf,42974431479012062779,True,True,True,351903525746,0
2000.258,deux mille dinars zéro deux cinq huit,Ledoux Georges SA,Poulain,13/07/2024,10/12/2024,Théodore Mercier,"10, boulevard Sébastien Techer 91613 Briandnec",Saint RogerBourg,78528094989914168970,True,True,True,87230385877,0
8554.141,huit mille cinq cent cinquante-quatre dinars zéro un quatre un,Ruiz et Fils,Regnier Millet S.A.R.L.,07/12/2024,15/01/2025,Isabelle Boyer,rue Cécile Raymond 77156 Martineau,Mathieu,60547657355314921567,True,True,True,777443476215,0
2323.077,deux mille trois cent vingt-trois dinars zéro zéro sept sept,Barbe,Goncalves S.A.R.L.,15/07/2024,13/04/2025,Josette de la Guichard,"11, avenue Richard Hardy 09369 Techer-sur-Garnier",Pineauboeuf,70641063313527501347,True,True,True,545698955756,0
4417.364,quatre mille quatre cent dix-sept dinars zéro trois six quatre,Baudry et Fils,Tessier Barbier SARL,21/04/2025,18/05/2025,Gabriel Traore,rue Lambert 60472 Gérard-les-Bains,Sainte Maurice,62732226870709141109,True,True,True,271965068780,0
5646.045,cinq mille six cent quarante-six dinars zéro zéro quatre cinq,Mathieu,Garnier,31/10/2024,04/03/2025,Anastasie de la Hubert,"8, chemin Victor Fernandez 70567 Sainte Luc",Thibault,68301953428121770280,True,True,True,334081914647,0
9330.015,neuf mille trois cent trente dinars zéro zéro un cinq,Leleu,Barthelemy Tessier S.A.S.,06/03/2025,05/05/2025,Richard de la Fernandes,"4, chemin de Bousquet 88998 Sainte Adrien",Gallet-la-Forêt,30772814779564589537,True,True,True,223784757034,0
7467.638,sept mille quatre cent soixante-sept dinars zéro six trois huit,Blanchard et Fils,Marin,14/12/2024,29/01/2025,Benjamin-Alphonse Grondin,"27, rue de Bodin 18752 SanchezVille",Dupré-les-Bains,40661396519886108542,True,True,True,318844506762,0
4109.852,quatre mille cent neuf dinars zéro huit cinq deux,Prévost,Bonnin,01/09/2024,01/01/2025,Laetitia Rey,"29, rue Gaillard 57577 Cordier",Sainte Pénélope-sur-Mer,32614171223764684997,True,True,True,336948418166,0
4006.491,quatre mille six dinars zéro quatre neuf un,Fischer,Robin S.A.,18/11/2024,08/01/2025,Alice Fabre Le Caron,"75, rue de Labbé 38366 Martinez",Sauvage-sur-Mer,27986263054015858657,True,True,True,507212982896,0
3752.553,trois mille sept cent cinquante-deux dinars zéro cinq cinq trois,Dumont Philippe S.A.R.L.,Rivière Richard SA,01/07/2024,09/05/2025,Aurélie Guillon,rue Philippe 82554 Morin,Rivière,35932556807690723619,True,True,True,53519565676,0
4491.203,quatre mille quatre cent quatre-vingt-onze dinars zéro deux zéro trois,Mahe,Ramos,27/07/2024,06/03/2025,Laurent Normand,"33, chemin Caroline Gérard 05728 Chauvet-sur-Moulin",Didier,71286227677985901488,True,True,True,968137134625,0
5377.253,cinq mille trois cent soixante-dix-sept dinars zéro deux cinq trois,Dos Santos,Fernandez SARL,22/12/2024,25/03/2025,Émilie Weiss,"606, boulevard Sabine Vallée 44679 Lebrunnec",Arnaud,27071290595374250177,True,True,True,348004290576,0
8567.162,huit mille cinq cent soixante-sept dinars zéro un six deux,Georges S.A.S.,Merle SARL,09/01/2025,20/02/2025,Hortense Leroux,"94, rue de Salmon 28689 Monnier-les-Bains",Gomez,28517203385582102905,True,True,True,350437202910,0
1462.719,mille quatre cent soixante-deux dinars zéro sept un neuf,Duhamel,Fischer et Fils,01/04/2025,05/05/2025,Claire-Élisabeth Teixeira,"20, rue Marion 28120 MartelVille",Bonneau,59034551499140422066,True,True,True,885628545900,0
2577.389,deux mille cinq cent soixante-dix-sept dinars zéro trois huit neuf,Coste Fischer S.A.,Breton Lopez SA,12/07/2024,21/11/2024,Rémy Marchal,"29, chemin Tristan Dufour 20849 Rioudan",Roger,55573905140332875108,True,True,True,762622885564,0
3759.496,trois mille sept cent cinquante-neuf dinars zéro quatre neuf six,Hoareau Le Gall et Fils,Hubert,03/05/2025,17/05/2025,Christophe Schmitt de Boutin,"3, chemin de Raymond 28754 Duval-sur-Mahe",Rémy,26595366807774929468,True,True,True,84805603866,0
8656.095,huit mille six cent cinquante-six dinars zéro zéro neuf cinq,Neveu et Fils,Brun,23/08/2024,04/01/2025,Sophie Dubois,"61, rue Michelle Martin 07495 Peronnec",Pasquier,02848165348247671238,True,True,True,968485412615,0
7485.807,sept mille quatre cent quatre-vingt-cinq dinars zéro huit zéro sept,Verdier,Roussel,17/10/2024,02/03/2025,Édouard Sauvage-Legrand,"6, rue David Le Goff 21484 Foucher",Saint Yvesdan,85430874693790853523,True,True,True,33090595507,0
5040.623,cinq mille quarante dinars zéro six deux trois,Roussel SARL,Barbier,06/11/2024,09/01/2025,Étienne du Grenier,"44, rue Carlier 73662 BrunetVille",Bernard,96645998213977116754,True,True,True,96325834133,0
7681.84,sept mille six cent quatre-vingt-un dinars zéro huit quatre,Michel S.A.,Bourgeois,14/09/2024,14/05/2025,Timothée Klein,"5, avenue Claudine Peltier 33193 Chevallier-les-Bains",Weber,13959037896654625165,True,True,True,203450030993,0
9895.033,neuf mille huit cent quatre-vingt-quinze dinars zéro zéro trois trois,Charles,Besnard,12/11/2024,20/11/2024,Grégoire Thibault-Bonnet,"2, chemin de Allard 52874 Dumas-sur-Lenoir",Sainte Thérèse,37950801908066706432,True,True,True,461805974462,0
3602.239,trois mille six cent deux dinars zéro deux trois neuf,Ollivier Ribeiro SA,Baudry,16/12/2024,28/04/2025,Alexandria Gaudin,rue Jacques Lecomte 24229 Sainte Édouard,Renaud-les-Bains,95792803139560993852,True,True,True,656417496092,0
7180.799,sept mille cent quatre-vingts dinars zéro sept neuf neuf,Courtois,Fernandez S.A.R.L.,31/08/2024,02/01/2025,Laure Dijoux,boulevard de Coste 66900 Marienec,Caron,03605205031381596161,True,True,True,646678596791,0
3768.423,trois mille sept cent soixante-huit dinars zéro quatre deux trois,Regnier,Thibault SA,04/01/2025,23/01/2025,Olivie Aubry,"89, rue Baron 51247 Raynaud-sur-Bazin",Morelnec,31364108159463808729,True,True,True,970188333742,0
1341.188,mille trois cent quarante et un dinars zéro un huit huit,Guichard,Vallet S.A.R.L.,28/09/2024,29/12/2024,Jean Bailly,"41, chemin Bernier 56892 Royer",TexierBourg,40505037149994028231,True,True,True,486138482099,0
2780.656,deux mille sept cent quatre-vingts dinars zéro six cinq six,Lefèvre,Thierry,13/08/2024,18/01/2025,Constance de Langlois,"390, rue Boyer 31133 Girardboeuf",Paris,67908178147626950286,True,True,True,903525191633,0
6800.667,six mille huit cents dinars zéro six six sept,Bazin SA,Bousquet,19/11/2024,25/02/2025,Julien Camus-Valentin,"99, chemin Isaac Poirier 95950 Sainte Antoinenec",Saint Dominique,11103148574047105105,True,True,True,857156321539,0
6494.857,six mille quatre cent quatre-vingt-quatorze dinars zéro huit cinq sept,Blanchet,Labbé Leclerc SARL,14/08/2024,07/11/2024,Zacharie Petit,"19, chemin Raynaud 39829 Briand",Lévêquedan,96917797979609940222,True,True,True,237305527514,0
3551.228,trois mille cinq cent cinquante et un dinars zéro deux deux huit,Robert S.A.S.,Mary,20/11/2024,17/01/2025,Lorraine Léger,"6, chemin Robert Bertin 83828 Roche",Blondel,52293332854966540969,True,True,True,265280692534,0
8789.963,huit mille sept cent quatre-vingt-neuf dinars zéro neuf six trois,Bazin,Peltier,07/05/2025,08/05/2025,Alexandre Bègue,"76, rue Isabelle Neveu 73935 Le Goff",Torres,27453496872143585390,True,True,True,702375909504,0
3324.495,trois mille trois cent vingt-quatre dinars zéro quatre neuf cinq,Picard,Guillou,23/03/2025,08/05/2025,Édith Cousin-Pereira,"38, chemin de Bègue 12327 Hubert",De Oliveira,24565347673708137355,True,True,True,978342398845,0
6507.489,six mille cinq cent sept dinars zéro quatre huit neuf,Barthelemy,Mary,28/09/2024,19/02/2025,Noël Vincent,"28, avenue de Laporte 38523 Saint Guillaume",Le Goff,84562999640377895018,True,True,True,981698113276,0
9006.709,neuf mille six dinars zéro sept zéro neuf,Coulon SARL,Gomes Auger S.A.,10/05/2025,21/05/2025,Hugues Couturier,chemin Marc Samson 97431 Salmon-sur-Leroux,LedouxBourg,30605765709220140332,True,True,True,674865659834,0
6967.917,six mille neuf cent soixante-sept dinars zéro neuf un sept,Jacob,Gilbert,07/11/2024,22/04/2025,Alfred Joubert,"60, rue de Moreau 86104 Jean",Langlois,36271406117914169706,True,True,True,112222903295,0
6906.359,six mille neuf cent six dinars zéro trois cinq neuf,Lambert SARL,Brun,18/10/2024,01/05/2025,Michel Petitjean Le Gay,"45, avenue Moreau 29329 Lecomte",Saint Gérard,33774697710960153579,True,True,True,783258546172,0
1485.827,mille quatre cent quatre-vingt-cinq dinars zéro huit deux sept,Pires,Riou,30/01/2025,06/02/2025,Anaïs Valentin-Rousseau,"1, rue de Delattre 56489 Sainte Christelle-les-Bains",Lemonnier,32757715512404770954,True,True,True,694434965640,0
1323.395,mille trois cent vingt-trois dinars zéro trois neuf cinq,Dupré S.A.S.,Peltier,26/05/2024,19/09/2024,Thierry-Thibaut Bonnin,"9, boulevard de Lemaire 36216 Sainte Louis-sur-Mer",Barbe,14819867408562333763,True,True,True,223222849485,0
9997.798,neuf mille neuf cent quatre-vingt-dix-sept dinars zéro sept neuf huit,Lévy S.A.R.L.,Renard,09/10/2024,17/03/2025,Olivier Le Huet,rue de Masson 73785 GérardBourg,SanchezBourg,90939587189949127053,True,True,True,283058872125,0
9103.016,neuf mille cent trois dinars zéro zéro un six,Barthelemy,Collet,28/01/2025,13/03/2025,Benoît Roger,"75, rue de Gauthier 97215 Saint Margaud",Boulanger,61254726524707358367,True,True,True,980788111977,0
6765.328,six mille sept cent soixante-cinq dinars zéro trois deux huit,Noël Maréchal S.A.R.L.,Guichard SARL,08/11/2024,20/02/2025,Laetitia Collin,"31, rue de Leroux 14526 Guillet-sur-Colas",Arnaudnec,31762932537642985395,True,True,True,394188509102,0
2018.897,deux mille dix-huit dinars zéro huit neuf sept,Besnard,Guillet Coulon SA,15/01/2025,20/01/2025,Arthur Bertin,boulevard de Gosselin 95690 Hubert-sur-Laroche,Paul,82479468247557251685,True,True,True,758160955104,0
1025.553,mille vingt-cinq dinars zéro cinq cinq trois,Leduc Perrot et Fils,Lesage et Fils,19/02/2025,20/04/2025,Clémence Pascal,rue de Bodin 60972 GaillardBourg,Lebrun-sur-Mer,14567470011078846837,True,True,True,52734283343,0
7343.185,sept mille trois cent quarante-trois dinars zéro un huit cinq,Chevalier Jacques S.A.R.L.,Antoine,05/12/2024,17/01/2025,Sophie-Aurore Didier,"8, rue de Henry 51522 Saint Valérie",Sainte Danielle-sur-Mer,33242269070677882585,True,True,True,737250875950,0
2749.348,deux mille sept cent quarante-neuf dinars zéro trois quatre huit,Hubert S.A.R.L.,Marchal,16/11/2024,19/05/2025,Thérèse Auger,"21, rue de Bernard 43463 Lévy",BessonBourg,43903552533211044575,True,True,True,983744126264,0
8187.344,huit mille cent quatre-vingt-sept dinars zéro trois quatre quatre,Gautier,Wagner Bernier et Fils,25/07/2024,01/02/2025,Thibault-Eugène Roche,"47, chemin de Nicolas 97163 Saint Pénélope",Albert-les-Bains,65917558442358736593,True,True,True,549600571250,0
5202.078,cinq mille deux cent deux dinars zéro zéro sept huit,Grégoire,Lenoir S.A.R.L.,24/05/2024,15/12/2024,Stéphane Giraud,boulevard Julie Lebrun 64493 Raynaud-sur-Mer,Chauvin,35212674419467292868,True,True,True,377800757480,0
5130.141,cinq mille cent trente dinars zéro un quatre un,Boutin,Dos Santos Pasquier S.A.S.,14/09/2024,08/03/2025,Margaux Mendès-Gallet,"59, chemin de Maillet 17827 Gaudin",Lemonnierboeuf,33466752218350334172,True,True,True,127604993334,0
5267.781,cinq mille deux cent soixante-sept dinars zéro sept huit un,Parent,Guillon,14/03/2025,17/04/2025,Louise Briand-Richard,rue Bernard Leconte 08304 Hamel,Renault,58853815828189064323,True,True,True,277813046063,0
8598.885,huit mille cinq cent quatre-vingt-dix-huit dinars zéro huit huit cinq,Pelletier S.A.R.L.,Martins,18/07/2024,11/08/2024,Thibault Parent,"963, chemin de Jacquot 85148 Chevalliernec",Courtois,65014058849077878912,True,True,True,13115980550,0
5550.624,cinq mille cinq cent cinquante dinars zéro six deux quatre,Couturier Fischer et Fils,Legendre Valette S.A.R.L.,07/03/2025,31/03/2025,Élodie Diallo,"22, rue Guyon 65222 Fourniernec",Berthelot,05253703807532391465,True,True,True,142868821202,0
719.643,sept cent dix-neuf dinars zéro six quatre trois,Turpin,Thomas,24/07/2024,07/03/2025,Alphonse Brunet,"5, boulevard Emmanuelle Pelletier 10902 Laine",Gonzalez,15087551473805197685,True,True,True,75250431014,0
2374.564,deux mille trois cent soixante-quatorze dinars zéro cinq six quatre,Morin,Legros Devaux S.A.S.,24/03/2025,12/05/2025,Geneviève Benoit,"44, boulevard de Ollivier 71943 Saint Marguerite",Cohen,91468875368433484015,True,True,True,993169731636,0
5873.529,cinq mille huit cent soixante-treize dinars zéro cinq deux neuf,Noël,Normand SARL,27/01/2025,15/03/2025,Joséphine Gimenez,chemin de Buisson 65556 Bertrand-la-Forêt,Lebrun,31927697778196626035,True,True,True,92401474145,0
8726.058,huit mille sept cent vingt-six dinars zéro zéro cinq huit,Leconte Lombard S.A.,Toussaint SA,29/06/2024,02/09/2024,Caroline Leclerc,"3, avenue Wagner 42138 Saint Bernard-les-Bains",Pascal,07425422503871076934,True,True,True,631662738976,0
4624.478,quatre mille six cent vingt-quatre dinars zéro quatre sept huit,Lebreton,Cordier,07/04/2025,18/04/2025,Philippine Gomes,"9, boulevard Andre 97184 Saint Agathe",Gautier-la-Forêt,38902123122729940570,True,True,True,754998951761,0
4005.951,quatre mille cinq dinars zéro neuf cinq un,Delaunay,Carre S.A.R.L.,17/09/2024,10/05/2025,Noël Barbier,"58, rue de Léger 86914 Dubois",Berthelot-les-Bains,49912876158854014871,True,True,True,43478963936,0
4364.633,quatre mille trois cent soixante-quatre dinars zéro six trois trois,Schneider S.A.,Tanguy,24/05/2024,01/01/2025,Frédérique Pasquier,"53, rue Arnaud 85918 Vincent-sur-Hamel",PintoBourg,58232091216076017691,True,True,True,735687751324,0
3422.28,trois mille quatre cent vingt-deux dinars zéro deux huit,Rémy,Philippe et Fils,18/06/2024,23/09/2024,Charlotte Leconte,boulevard Daniel Leclercq 40597 Boulanger-la-Forêt,Brunet-sur-Moreno,53803430326240866804,True,True,True,401866611833,0
5910.014,cinq mille neuf cent dix dinars zéro zéro un quatre,Bouvier S.A.,Roy,01/04/2025,01/05/2025,Tristan Nguyen-Baron,"87, chemin Philippine Schneider 62664 Saint MadeleineBourg",Joly,20376607665463935794,True,True,True,592238611178,0
5499.751,cinq mille quatre cent quatre-vingt-dix-neuf dinars zéro sept cinq un,Guillou et Fils,Petitjean SA,07/08/2024,17/11/2024,Stéphane Delorme,"90, boulevard Élodie Georges 83893 Poulain",Hubert-la-Forêt,24710167618040398065,True,True,True,507381156553,0
7344.295,sept mille trois cent quarante-quatre dinars zéro deux neuf cinq,Dupré S.A.,Chauvin SARL,03/12/2024,12/03/2025,Danielle Boulay de la Cohen,"892, rue Matthieu Samson 62337 Sainte Alexandrie-sur-Mer",Saint Diane,08846891905655724820,True,True,True,871482047665,0
5501.131,cinq mille cinq cent un dinars zéro un trois un,Fournier et Fils,De Sousa,10/10/2024,09/03/2025,Caroline Fischer,"99, rue de Mallet 83487 Coste",Sainte Alexandria-sur-Mer,67191458030534037508,True,True,True,444599431418,0
